aspect_id,performance_id,section,aspect_num,aspect_desc,info_flag,credit_flag,base_value,factor,goe,ref,scores_of_panel
955ba08d1a,b384d5c8ff,elements,3,CSp,,,0.0,,0.0,,0.0
9590cc85de,a1d26bc58e,elements,3,CCoSp4,,,3.5,,-0.23,,3.27
95c75e0621,6a777fab56,components,,Performance,,,,1.7,,,2.92
95cddb12c2,14ddb46c80,elements,5,1A<,<,,0.88,,-0.44,,0.44
95d493ff5a,f13ac394d3,elements,1,2Lo,,,1.7,,0.0,,1.7
95dab5c436,0826d24021,elements,1,1A+1Lo,,,1.6,,0.0,,1.6
95e766a8c5,d86c69a584,elements,5,1A+1Lo,,,1.6,,0.0,,1.6
95fdb1a126,c50fbeb9db,elements,5,2S,,,1.3,,0.0,,1.3
961b6452a6,e19fb1870a,elements,7,1F+1Lo,,,1.0,,0.0,,1.0
961f92d082,2af5a5445b,elements,1,1Lz<<,<<,,0.0,,0.0,,0.0
9641e8d846,8469770de1,components,,Skating Skills,,,,2.5,,,3.42
964d92955f,542d4970b9,components,,Interpretation of the Music,,,,1.7,,,2.83
964f65ea15,da3c981fc7,components,,Skating Skills,,,,2.5,,,2.25
965015efc7,caa1956039,elements,,,,,14.04,,,,13.59
966e68fd85,0da9209265,elements,7,CSSp2,,,2.3,,0.31,,2.61
967bac5e83,98ffda9b32,elements,7,2S+1Lo,,,1.8,,-0.22,,1.58
9683382103,2e3942e31a,components,,Skating Skills,,,,2.5,,,2.42
9685a13c98,b59a716b68,components,,Performance,,,,1.8,,,3.75
969150ef97,187926d92c,elements,6,1F+1Lo,,,1.0,,0.0,,1.0
96a2626793,582d7c049b,elements,3,StSqB,,,1.5,,0.0,,1.5
96b77edd9e,e5ee96f372,components,,Performance,,,,2.5,,,2.5
96c03f3650,6c858bc0ee,elements,4,StSqB,,,1.5,,-0.1,,1.4
96c435ee8f,634e1ea0c5,elements,5,2Lo,,,1.7,,-0.85,,0.85
96c6c90a10,8a32141694,elements,7,CSSp2,,,2.3,,0.23,,2.53
96c8c3c5f0,09668c6244,elements,2,1A+1Lo,,,1.6,,0.07,,1.67
96c98357f6,3cbd6b4227,elements,6,2S,,,1.3,,0.0,,1.3
96e23c4fac,1524ed743d,elements,5,2S,,,1.3,,0.0,,1.3
972566e005,d5ed5817b7,components,,Performance,,,,2.0,,,3.33
973be54ba2,4bf723e344,elements,6,2T,,,1.3,,0.0,,1.3
9743ae6393,187926d92c,elements,5,1A+1T,,,1.5,,-0.04,,1.46
9755f2abea,02e73e04ff,elements,4,1Lz+1T,,x,2.0,,-0.02,,1.98
975606e3d3,1c79760cbd,elements,,,,,7.7,,,,7.87
975c62d46c,c54b30abc5,elements,5,StSq2,,,2.6,,0.26,,2.86
9765016026,1d3ae89e3d,elements,3,1Lz+2T+1T,,,2.3,,-0.13,,2.17
9785603724,bf93cb4620,elements,5,2S,,,1.3,,-0.65,,0.65
9789787b93,c9635f3dba,components,,Skating Skills,,,,0.5,,,2.42
9799ab2e29,db2565c1bb,elements,3,1A,,x,2.2,,-0.55,,1.65
97c495b0e4,8b7c4d645b,elements,5,StSqB,,,1.5,,-0.15,,1.35
97ff132e34,9660a36d6a,elements,,,,,6.2,,,,5.34
981d5ca7d5,1364f78a5a,elements,4,StSq1,,,1.8,,0.12,,1.92
9823afe9ae,7e94621f24,elements,1,StSq1,,,1.8,,0.0,,1.8
98366fb94f,152efd405d,elements,4,2F<+2T<<,<<,,1.84,,-0.72,,1.12
983bff1ba8,41733a320f,elements,4,1A,,,1.1,,0.0,,1.1
98581bc833,7fcd568057,components,,Skating Skills,,,,2.5,,,3.25
9878527b74,87704e367d,components,,Performance,,,,2.5,,,2.75
987d8d1a32,3361b743bb,elements,2,2F+2T,,,3.1,,0.0,,3.1
98b5817173,41dbf67cd2,components,,Interpretation,,,,1.0,,,2.42
98d3d7751a,9e9f633dd0,components,,Performance,,,,1.7,,,3.58
98e4e26547,5fc1013d34,elements,3,2S,,,1.3,,-0.65,,0.65
98ec19e516,3c3a5f6477,elements,7,2T<,<,,1.04,,-0.52,,0.52
98f358a24e,c3a061e577,elements,,,,,8.23,,,,8.17
98f4008995,97120b733a,elements,3,1Lz+1Lo,,,1.1,,-0.06,,1.04
98f58def8b,ec8433214c,elements,2,CCoSp1,,,2.0,,0.33,,2.33
98f5d887f6,b384d5c8ff,elements,7,CSSp*,*,,0.0,,0.0,,0.0
98f67bc5c7,7ce5bb188f,components,,Skating Skills,,,,1.0,,,2.17
9905bff8ed,5079779ad0,elements,,,,,7.5,,,,6.73
9913f7bc5b,a03453249b,components,,Performance,,,,1.0,,,1.25
9919e25506,71a4576c93,elements,2,2S+1T,,,1.7,,0.0,,1.7
991e479840,2c07a3da99,components,,Performance,,,,2.5,,,2.08
992976db6c,9308736e6f,elements,5,1A+1Lo,,,1.6,,0.07,,1.67
99362efcf3,fa66b04001,elements,4,StSqB,,,1.5,,0.0,,1.5
9962ca6aef,aff309cd4b,elements,4,StSqB,,,1.5,,0.0,,1.5
996ccb76bf,0839b7c97e,elements,2,StSq2,,,2.6,,0.09,,2.69
997824cfd0,cc67ec9f53,elements,2,2S,,,1.3,,-0.65,,0.65
999c68e9aa,33f558ef67,elements,6,2T+1A+SEQ,,,1.92,,-0.13,,1.79
99d090a113,07467f8432,components,,Performance,,,,2.5,,,3.0
9a03aa9197,f4220006e6,components,,Skating Skills,,,,2.5,,,2.08
9a0663ef49,c5c2bafc0d,elements,3,1A,,,1.1,,0.11,,1.21
9a0c6af49d,84b68ab78e,elements,3,CCoSp2V,,,1.88,,-0.5,,1.38
9a1e232c71,351cc99764,elements,2,SSp1,,,1.3,,-0.22,,1.08
9a58f030c8,c54b30abc5,components,,Skating Skills,,,,1.7,,,3.67
9a654e6aaa,a0cfe15517,elements,4,CoSpB,,,1.5,,-0.1,,1.4
9a6f25f3e1,152efd405d,elements,5,StSq2,,,2.6,,0.26,,2.86
9a876e5525,7fcd568057,elements,1,2Fq,q,,1.8,,-0.9,,0.9
9aa1aa18c6,ca06c998d3,components,,Performance,,,,1.7,,,3.58
9aaa89e672,3525629243,elements,6,1S+1T,,x,1.6,,0.0,,1.6
9aba371897,e93cca6a6b,elements,1,1Lz!+1T,!,,1.0,,-0.1,,0.9
9ac2156095,40d78c32ae,components,,Performance,,,,2.5,,,3.0
9ae73978e2,ed76f92308,elements,6,1A+1T,,,1.5,,-0.04,,1.46
9af05d4ff0,4c23f1e6af,elements,4,CCoSp1V,,,1.5,,-0.75,,0.75
9afdd7944e,4c0441afdc,elements,,,,,5.9,,,,5.88
9b178ce07b,b5e5181ce5,elements,6,CSSp2,,,2.3,,0.0,,2.3
9b3b37715a,1198fc6e65,elements,,,,,8.1,,,,7.28
9b42b29b0b,a0cfe15517,elements,8,1F,,,0.5,,-0.05,,0.45
9b491ec5a0,78439e5881,elements,,,,,3.3,,,,3.12
9b4e08d677,e5db85b6b3,components,,Skating Skills,,,,1.0,,,2.42
9b503cb9ec,7ce5bb188f,elements,3,StSqB,,,1.5,,-0.05,,1.45
9b56853f86,a703c634fe,elements,,,,,6.4,,,,5.26
9b6a139342,0826d24021,elements,4,2T,,,1.3,,-0.17,,1.13
9b6f364d31,dc3293e950,elements,3,FCSSp2,,,2.3,,0.0,,2.3
9b713856fc,f13ac394d3,elements,3,CSSp2,,,2.3,,-0.23,,2.07
9ba0e7b9c1,a70f82abb3,elements,6,1Lz+1Lo,,,1.1,,0.0,,1.1
9baa520664,242c72c8ec,elements,6,StSqB,,,1.5,,-0.1,,1.4
9bb6a219f7,a0cfe15517,elements,2,StSqB,,,1.5,,0.0,,1.5
9bb8394d44,233ed55b10,components,,Skating Skills,,,,1.7,,,3.67
9bbd3f0320,0ed96fe179,elements,,,,,8.3,,,,7.47
9befe27b90,d9df5d42cc,components,,Interpretation of the Music,,,,1.7,,,3.33
9c0b5163f7,08843fac14,elements,4,2S+2T,,,2.6,,-0.04,,2.56
9c26ee2c05,afa452f5d9,elements,7,CUSpB,,,1.5,,-0.25,,1.25
9c2d3453ab,66280bab53,elements,6,1A+1Lo,,,1.6,,0.11,,1.71
9c2ec8a16a,8469770de1,elements,5,StSq1,,,1.8,,0.06,,1.86
9c31d0bf15,c54b30abc5,elements,2,2Lz!,!,,2.1,,-0.21,,1.89
9c51cee5a1,ff71273c6a,components,,Performance,,,,1.7,,,3.08
9c5b9e4d53,233ed55b10,elements,4,2F,,,1.8,,-0.72,,1.08
9c5d07d2b5,35efca5388,elements,7,1A,,,1.1,,-0.07,,1.03
9c7f1002cd,79160f6de0,components,,Performance,,,,2.5,,,2.67
9c873a5ec4,a7bc0fe783,components,,Skating Skills,,,,2.5,,,2.25
9ca3849c05,8b7c4d645b,elements,4,CSSp1V,,,1.43,,-0.05,,1.38
9ca777dfbd,d572716b32,elements,,,,,32.95,,,,24.23
9ca94357b8,40c6d61954,components,,Skating Skills,,,,2.5,,,2.92
9ccb3df723,351cc99764,elements,4,2S<,<,,1.04,,-0.52,,0.52
9cdb8e4573,d605f101cb,components,,Transitions,,,,1.6,,,3.42
9ce215c8f6,0534227b77,elements,7,1Aq,q,,1.1,,-0.55,,0.55
9ce400f51a,0faf8d7c29,components,,Skating Skills,,,,2.5,,,2.83
9ce4fb19a9,481fede470,components,,Performance,,,,2.5,,,2.42
9ceb928e26,a1d26bc58e,elements,2,3T,,,4.2,,-2.1,,2.1
9cf52884c3,d5ed5817b7,components,,Skating Skills,,,,2.0,,,3.83
9cf5ef7169,35efca5388,elements,5,1Lz+1T,,,1.0,,-0.02,,0.98
9d032bdc14,d480965e05,elements,7,2Lo+2T,,x,3.3,,0.17,,3.47
9d456ad4f1,7986f7aba7,elements,2,USpB,,,1.0,,0.03,,1.03
9d4657c918,542d4970b9,elements,5,CCoSp2,,,2.5,,0.08,,2.58
9d5a484094,e5b91d59d9,components,,Transitions,,,,1.6,,,3.58
9d5a6d92f7,6a777fab56,elements,7,2Loq,q,,1.7,,-0.34,,1.36
9d5c847073,89944ec100,elements,,,,,14.1,,,,11.94
9d7261e990,c50fbeb9db,elements,1,1A+1Lo,,,1.6,,0.11,,1.71
9d79f0f732,1ca52c6ec3,elements,2,1A,,,1.1,,0.11,,1.21
9d8f041ec8,3525629243,elements,2,1T,,x,0.8,,0.0,,0.8
9d929b6b64,452f219b70,components,,Interpretation,,,,1.0,,,2.08
9dafe08932,1e526a4fcb,components,,Interpretation,,,,1.0,,,2.0
9dd6d7ad0b,fc471a28bf,components,,Skating Skills,,,,1.0,,,2.75
9df1d2bd13,aff9b058c5,elements,6,1A,,,1.1,,-0.04,,1.06
9e01f85dac,4e3f545e55,elements,1,1A+1Lo,,,1.6,,0.0,,1.6
9e13ea7b3c,3babb9fe8d,elements,,,,,4.4,,,,3.99
9e4a97695b,598892e7ba,elements,7,SSp2,,,1.6,,0.32,,1.92
9e6b7894f1,c54b30abc5,elements,7,2Fq,q,,1.8,,-0.36,,1.44
9e6d786025,e24d0572a2,elements,1,1S,,,0.4,,0.0,,0.4
9e72072c1a,9b34a3206f,elements,6,1F,,,0.5,,0.03,,0.53
9e9c6fc724,acc7622aa0,components,,Transitions,,,,1.0,,,1.58
9ebb6853f4,316a0a0061,elements,,,,,6.04,,,,4.9
9ee39b5c5e,d901216749,elements,1,1A,,,1.1,,0.0,,1.1
9ee998007e,0da9209265,components,,Skating Skills,,,,1.7,,,3.33
9ef762e3f8,f9c11a575b,elements,1,1A+1T,,,1.5,,0.0,,1.5
9f03d55c88,629388fcdd,components,,Skating Skills,,,,2.5,,,3.08
9f05946737,0d5207c68e,elements,5,2S,,,1.3,,-0.65,,0.65
9f12411531,6f0853fe6c,elements,8,2A+1Eu+2S,,x,5.61,,0.0,,5.61
9f1497e483,3bc1afb905,elements,7,1Aq,q,,1.1,,-0.55,,0.55
9f2746e54e,9fb7b55d58,elements,2,2F+2Lo+2Lo,,,5.2,,-0.06,,5.14
9f33d8f824,cee97f145d,elements,1,1Lz,,,0.6,,0.02,,0.62
9f3534bac5,08843fac14,elements,,,,,17.2,,,,16.67
9f3d085fd6,b25f4e7261,elements,6,1Lo+1T,,x,1.8,,0.02,,1.82
9f4414dcf4,7ac68ad6f8,elements,1,2S<,<,,1.04,,-0.52,,0.52
9f587627bd,51ab4bad49,elements,,,,,15.9,,,,14.33
9f9acb24ba,d86c69a584,elements,,,,,10.1,,,,10.63
9fbe86e46c,eb7b8172b4,elements,7,1S,,,0.4,,-0.03,,0.37
9fc6c58473,26a1a3bc5b,elements,7,1A,,,1.1,,0.07,,1.17
9fe0303185,caa1956039,elements,6,CSSp2,,,2.3,,0.08,,2.38
9fe9e44827,e5db85b6b3,elements,6,SSp1,,,1.3,,0.0,,1.3
a02c3f4370,b7f3cd43bd,elements,5,StSq2,,,2.6,,0.09,,2.69
a03f343743,3361b743bb,elements,6,CCoSp2,,,2.5,,0.17,,2.67
a059a6c5e3,bab72c8bad,elements,5,StSq2,,,2.6,,0.0,,2.6
a069704140,ca06c998d3,elements,5,StSq2,,,2.6,,0.17,,2.77
a08ad965e4,7ac68ad6f8,components,,Performance,,,,2.5,,,2.25
a0a110706d,991d66bf0d,components,,Transitions,,,,1.8,,,2.75
a0a4a14fc8,d901216749,elements,5,StSqB,,,1.5,,-0.05,,1.45
a0accc38a8,9d20ee1f99,elements,,,,,2.7,,,,2.62
a0b61fd8fe,f867ec6a25,elements,7,1Aq+1T,q,,1.5,,-0.29,,1.21
a0c4a4d1bb,f8f05265a4,elements,7,1Lz,,,0.6,,-0.1,,0.5
a0cd4a7a49,afa452f5d9,elements,1,2S<<,<<,,0.4,,-0.19,,0.21
a0cfc33a08,d572716b32,components,,Performance,,,,2.0,,,3.5
a0dedc2e5b,21f63f5406,elements,1,CCoSp2,,,2.5,,0.33,,2.83
a0faa67042,7af3582931,elements,7,2Fq,q,,1.8,,-0.54,,1.26
a10a54da17,1364f78a5a,components,,Skating Skills,,,,1.7,,,3.33
a11473c2be,2af5a5445b,elements,8,SSpB,,,1.1,,-0.11,,0.99
a114e3ab00,1d3ae89e3d,components,,Transitions,,,,1.8,,,3.33
a11ceda347,4bf723e344,elements,4,StSqB,,,1.5,,0.0,,1.5
a11f2a2231,d94872bf92,elements,,,,,4.1,,,,4.11
a12b16ba73,a70f82abb3,elements,1,1A+1T,,,1.5,,-0.15,,1.35
a13677283f,556273d14d,elements,3,CCoSp3V,,,2.25,,0.0,,2.25
a15ce4c634,e858eb8b71,elements,8,2Lo,,,1.7,,0.11,,1.81
a163f792cd,b25f4e7261,elements,4,CoSpB,,,1.5,,0.15,,1.65
a16a63ba63,8f57160f29,elements,6,1S,,x,0.8,,0.0,,0.8
a180f609e8,40e368c142,elements,3,1A+1Lo,,,1.6,,0.0,,1.6
a196e92178,8da29c25af,components,,Skating Skills,,,,2.5,,,2.5
a19ca292a3,ee7af6ee01,elements,4,CCoSp2,,,2.5,,0.33,,2.83
a1a466dba6,da3c981fc7,elements,6,1F,,,0.5,,-0.03,,0.47
a1bad7f116,625f546e5b,elements,5,1Lz,,x,1.2,,-0.02,,1.18
a1bc5cca48,d9df5d42cc,components,,Skating Skills,,,,1.7,,,3.75
a1c2371327,9e0c4f3df0,components,,Transitions,,,,1.8,,,3.5
a1ca8900da,3aa8d01d9c,elements,2,StSq,,,0.0,,0.0,,0.0
a1e68aee2a,0839b7c97e,components,,Performance,,,,2.5,,,3.25
a212ffe776,9b186af195,elements,6,CSp1,,,1.4,,-0.28,,1.12
a21d831d44,e858eb8b71,elements,2,2F,,,1.8,,0.0,,1.8
a21ecf9dd6,9e0c4f3df0,elements,6,2S+2Lo+2Lo<<,<<,,3.5,,-0.68,,2.82
a22737d30c,e5db85b6b3,components,,Transitions,,,,1.0,,,2.0
a228c575e4,b5cfde33de,elements,3,1F,,,0.5,,-0.25,,0.25
a22fa463b6,ee7af6ee01,components,,Skating Skills,,,,1.7,,,3.92
a2362ebd1d,c4835cd59a,components,,Performance,,,,1.0,,,1.33
a24ba633ce,8da29c25af,elements,7,SSp1,,,1.3,,0.13,,1.43
a26195dc0d,fa66b04001,elements,3,CCoSp2,,,2.5,,0.42,,2.92
a27931edfd,351cc99764,components,,Performance,,,,2.5,,,2.08
a284a9047a,2af5a5445b,elements,7,1F+1Lo,,,1.0,,0.0,,1.0
a28dfd7873,ff71273c6a,elements,,,,,14.14,,,,13.31
a2981fdf2f,c4f74b584e,elements,5,1T,,x,0.8,,0.0,,0.8
a2ac57ac91,3ca64d170d,elements,1,1S+1T,,x,1.6,,0.01,,1.61
a331ce9dd2,66f7086436,elements,4,1Lo,,,0.5,,-0.03,,0.47
a3384f8d2d,b0ea6cd006,elements,6,1Lo+1Lo,,,1.0,,0.0,,1.0
a3440acb20,f4220006e6,elements,4,StSqB,,,1.5,,0.0,,1.5
a3471b7184,fdf4edffc3,elements,,,,,14.92,,,,13.27
a3578c6353,a7351e5e5c,elements,5,StSqB,,,1.5,,-0.2,,1.3
a35b18ee5a,9fb7b55d58,elements,9,1A,,,1.1,,0.0,,1.1
a3663d8952,d65f420a31,elements,9,CSSp3,,,2.6,,0.26,,2.86
a39932efe4,b384d5c8ff,components,,Skating Skills,,,,2.5,,,2.25
a3b483604f,14ddb46c80,elements,4,StSqB,,,1.5,,-0.15,,1.35
a3cab6dbcd,b65be3f4ff,elements,4,1A,,,1.1,,-0.04,,1.06
a3d389ed5a,ca06c998d3,elements,8,CSSp2,,,2.3,,0.15,,2.45
a3f063b193,d480965e05,elements,8,FCCoSp2,,,2.5,,0.33,,2.83
a3f9559e59,b0ea6cd006,components,,Performance,,,,2.5,,,2.42
a402014214,1f5bfc6dcb,elements,4,StSqB,,,1.5,,-0.2,,1.3
a40a9f65e9,5f97c67dff,elements,2,CCoSp2,,,2.5,,0.0,,2.5
a41fd56883,370a5f0ae0,components,,Performance,,,,2.0,,,3.17
a4299b11d7,79ad0f7099,components,,Performance,,,,2.5,,,3.17
a432e63a02,bdf0be72a5,elements,,,,,7.8,,,,7.7
a43eb53007,4e3f545e55,elements,4,2T,,,1.3,,0.0,,1.3
a456b32329,87704e367d,elements,5,2Lo*,*,,0.0,,0.0,,0.0
a45a147b1f,6d43103d33,elements,7,USpB,,,1.0,,-0.5,,0.5
a462c8a1f3,740c7588f3,components,,Interpretation,,,,1.0,,,1.5
a463220385,62eb02e6ec,elements,1,1F+1A+SEQ,,,1.28,,-0.37,,0.91
a46daa813f,e5db85b6b3,components,,Interpretation,,,,1.0,,,2.08
a46faeb3c1,1d3ae89e3d,elements,7,2Lz<,<,,1.68,,-0.84,,0.84
a47aef3776,e42e850f18,elements,,,,,14.38,,,,12.61
a481a4d6ee,2f0afded51,elements,7,CCoSp2,,,2.5,,0.08,,2.58
a482a6a1cc,b65be3f4ff,elements,6,1Lz!,!,x,1.2,,-0.08,,1.12
a488d30199,fd2f876210,elements,1,USp1,,,1.2,,-0.32,,0.88
a4ab2dba8c,40e368c142,elements,5,2S<,<,,1.04,,-0.24,,0.8
a4e5461df0,a1d26bc58e,components,,Composition,,,,2.0,,,4.08
a4f90ff692,0ffb75eb13,elements,5,2T,,,1.3,,-0.13,,1.17
a512d9516c,ee7af6ee01,elements,5,2Lo,,,1.7,,-0.85,,0.85
a52750ccce,84b68ab78e,elements,7,CSSp2,,,2.3,,-0.08,,2.22
a560020672,5079779ad0,elements,3,StSqB,,,1.5,,-0.15,,1.35
a58355bcd4,0c564afae2,elements,4,1F+1Lo,,,1.0,,0.0,,1.0
a583d50378,3be861abff,elements,5,1Lz,,,0.6,,-0.04,,0.56
a59d7b083a,0839b7c97e,elements,7,1A,,,1.1,,0.07,,1.17
a5dcaafe55,691b4ec933,components,,Performance,,,,2.5,,,2.92
a5edb31587,0ed96fe179,elements,3,1A,,,1.1,,-0.48,,0.62
a602c57390,d712134c79,components,,Interpretation of the Music,,,,1.7,,,2.67
a6124e4a39,f4220006e6,elements,,,,,7.7,,,,7.26
a63b954943,e5db85b6b3,elements,,,,,10.2,,,,9.74
a64f21b7db,e4ca76a2ba,elements,7,1F+1T,,,0.9,,0.0,,0.9
a6569b74b5,c2b606e2ac,elements,,,,,15.4,,,,14.83
a65ed544ed,b25f4e7261,elements,1,1F,,,0.5,,0.03,,0.53
a680cf2ca1,582d7c049b,components,,Performance,,,,1.0,,,2.17
a697ccf3fd,674cff475c,elements,4,1A,,,1.1,,-0.55,,0.55
a6aeb6e393,089c83d095,elements,2,2S,,,1.3,,-0.39,,0.91
a6b48be5cd,696581df34,components,,Performance,,,,2.5,,,2.33
a6b6ae551e,1198fc6e65,elements,2,1A,,,1.1,,0.0,,1.1
a6c61bd22d,7ce5bb188f,elements,7,USpB,,,1.0,,0.07,,1.07
a6dc7785ea,aff9b058c5,elements,7,CCoSp2,,,2.5,,0.67,,3.17
a6dda1273b,9b550e9b27,components,,Performance,,,,1.7,,,3.17
a701dd4a55,9d20ee1f99,elements,1,StSqB,,,1.5,,0.0,,1.5
a70bb382bb,0faf8d7c29,elements,3,CCoSpBV,,,1.28,,-0.04,,1.24
a734da429b,ada16af4a8,elements,,,,,11.46,,,,10.97
a7355bcece,994de780c3,elements,6,2S+1Lo,,,1.8,,0.0,,1.8
a737d34335,8a45813cde,components,,Performance,,,,2.5,,,3.0
a738686d35,fd533b66e1,elements,5,2S<,<,,1.04,,-0.52,,0.52
a74bad7881,634e1ea0c5,elements,8,1A,,,1.1,,-0.04,,1.06
a765c07b27,cee97f145d,elements,4,1A+2Lo<<,<<,,1.6,,-0.55,,1.05
a76ae55e12,f55a85f262,elements,7,1Lz,,,0.6,,0.0,,0.6
a77a286746,bc9fe94419,components,,Transitions,,,,1.8,,,3.17
a7b30175c2,a5232a6dbe,elements,5,2Sq+1T,q,,1.7,,-0.26,,1.44
a7b9cde40e,02e73e04ff,elements,6,1F+1Lo,,x,2.0,,-0.03,,1.97
a7c83936c0,2b688c37f9,components,,Performance,,,,1.7,,,3.42
a7d41642d9,92ced3aafa,elements,4,2Lz,,,2.1,,0.07,,2.17
a7d75059e6,a0cfe15517,elements,7,SSp1,,,1.3,,0.13,,1.43
a7dfe5a907,89944ec100,elements,8,2Sq+1A+SEQ,q,,1.92,,-0.65,,1.27
a80d800938,97120b733a,elements,5,1A,,,1.1,,0.0,,1.1
a81d374fb0,506ccbb4da,elements,8,FSSp2,,,2.3,,-0.23,,2.07
a860259376,e19fb1870a,components,,Performance,,,,2.5,,,2.0
a869409769,2127e8e94d,components,,Skating Skills,,,,2.5,,,2.67
a86a2c7039,d302863698,components,,Transitions,,,,1.0,,,2.08
a88c2a40f6,6cb1cff485,components,,Performance,,,,2.5,,,1.92
a894b54dd2,625f546e5b,components,,Interpretation,,,,1.0,,,2.42
a895be8c45,cfc4314093,elements,,,,,14.87,,,,13.06
a8b5aeb946,4f537986c8,elements,,,,,1.2,,,,1.2
a8b89d49e2,daf3d8af16,components,,Performance,,,,2.5,,,3.0
a8ddee388c,3cbd6b4227,elements,1,CCoSp2,,,2.5,,-0.08,,2.42
a8e88f0ef8,e768519579,elements,4,StSqB,,,1.5,,-0.05,,1.45
a8eda336c0,2c07a3da99,elements,7,CSSp,,,0.0,,0.0,,0.0
a8f4abb4db,47abe792de,components,,Performance,,,,1.7,,,3.25
a900388803,1fedb6444f,elements,2,1F+1Lo,,,1.0,,0.0,,1.0
a90ffdc8f3,089c83d095,elements,4,1A+1Lo,,,1.6,,0.0,,1.6
a92764bf14,ed76f92308,elements,5,StSq1,,,1.8,,-0.12,,1.68
a93febe38b,d712134c79,components,,Performance,,,,1.7,,,2.75
a942477abd,64b89b2f61,elements,6,1F,,,0.5,,0.02,,0.52
a94432a9b3,ebdfb1fe5d,components,,Performance,,,,2.5,,,2.08
a95a52ce38,233ed55b10,elements,8,SSp2,,,1.6,,-0.11,,1.49
a964142067,bf93cb4620,elements,1,2Lo<<+1T,<<,,0.9,,-0.17,,0.73
a9664ccb33,89944ec100,elements,6,2S,,,1.3,,-0.17,,1.13
a99bf295d9,b04e49d6df,elements,3,StSq2,,,2.6,,0.0,,2.6
a99db3c1e1,bb6535c00f,elements,6,1A+1Lo<<*+REP,*,,0.77,,-0.44,,0.33
a9bb7fdc1a,d901216749,elements,,,,,8.5,,,,7.65
a9cf516e0f,d9df5d42cc,elements,1,2Lo<<,<<,,0.5,,-0.15,,0.35
a9f6be9a0a,38f2dd0b4e,elements,,,,,20.08,,,,18.43
a9ff552c48,1c79760cbd,components,,Skating Skills,,,,2.5,,,2.75
aa083d8914,a81d8a93ef,elements,6,2S<,<,,1.04,,-0.21,,0.83
aa0ca177d3,1ca52c6ec3,components,,Performance,,,,2.5,,,2.33
aa18a56b0d,968e4d57bb,elements,6,CSSp2,,,2.3,,0.0,,2.3
aa1b655aec,351cc99764,elements,1,1A,,,1.1,,-0.4,,0.7
aa248edf9f,2dbc33070e,elements,7,CoSp1V,,,1.28,,-0.34,,0.94
aa473cf36a,49d721375e,elements,2,USp1,,,1.2,,0.16,,1.36
aa7341a17e,b39f0c7a73,elements,7,CSSp2,,,2.3,,0.0,,2.3
aa7f8af406,f1b4bbab50,elements,2,1A,,,1.1,,-0.33,,0.77
aa86542678,870bf02103,elements,6,1Lo,,x,1.0,,0.0,,1.0
aa8aff6ab9,f867ec6a25,elements,,,,,7.78,,,,6.6
aa93297699,3bc1afb905,elements,2,CCoSpB,,,1.7,,-0.11,,1.59
aab49c70f6,cee97f145d,components,,Skating Skills,,,,2.0,,,3.25
aac2b68475,fc471a28bf,elements,,,,,9.73,,,,9.55
aace290b0b,8f57160f29,elements,7,CSp1,,,1.4,,-0.14,,1.26
aad8c333c8,92ced3aafa,elements,8,CSSp2,,,2.3,,0.0,,2.3
ab281a5d63,316a0a0061,components,,Performance,,,,1.7,,,2.08
ab2c14001a,e858eb8b71,elements,9,FCSSp2,,,2.3,,-0.31,,1.99
ab35d647a3,e858eb8b71,elements,6,StSq2,,,2.6,,0.26,,2.86
ab3c02007c,fd1baaedea,elements,11,1F,,x,0.55,,0.03,,0.58
ab47df845c,0d5207c68e,elements,1,2T,,,1.3,,-0.39,,0.91
ab56f576f3,6a777fab56,elements,5,StSq1,,,1.8,,-0.06,,1.74
ab5a572b08,7ce5bb188f,elements,6,1Lo,,x,1.0,,-0.02,,0.98
ab5f06e2bd,802207973b,elements,2,1A,,,1.1,,0.04,,1.14
ab71b7bcda,2b688c37f9,components,,Interpretation of the Music,,,,1.7,,,3.5
ab834604d8,bfc79f3591,elements,1,1A,,,1.1,,0.11,,1.21
ab98b7d278,18f0b02a64,components,,Skating Skills,,,,2.5,,,2.67
abab918fb7,6bf59c1925,components,,Interpretation,,,,1.0,,,2.0
abcec55c41,c5c2bafc0d,elements,8,CSSp1,,,1.9,,0.0,,1.9
abd2b544a0,9614d4a18f,components,,Performance,,,,1.7,,,3.25
ac104a64b3,7ae96e113c,elements,6,1A*,*,,0.0,,0.0,,0.0
ac1a47f6cf,3361b743bb,components,,Performance,,,,1.7,,,3.92
ac2d4b4509,bab72c8bad,elements,6,1A<,<,,0.88,,-0.44,,0.44
ac37c6575f,a1d26bc58e,elements,5,StSq2,,,2.6,,-0.17,,2.43
ac6c271d44,7877fb591a,components,,Skating Skills,,,,1.0,,,2.25
ac9e2e2a42,e1449cfa76,components,,Skating Skills,,,,1.0,,,1.75
acecf71632,9614d4a18f,components,,Skating Skills,,,,1.7,,,3.42
acf210bfa1,aff309cd4b,components,,Skating Skills,,,,2.5,,,3.08
acf6c385a5,430691cdbd,elements,7,SSp1,,,1.3,,0.0,,1.3
ad15162453,9614d4a18f,elements,2,2Lz<,<,,1.68,,-0.84,,0.84
ad18392a2f,ab1356cbff,elements,2,1A,,,1.1,,0.0,,1.1
ad207920b1,5f97c67dff,elements,,,,,15.12,,,,14.24
ad259a3d12,f46341d239,elements,7,1Lz,,x,1.2,,0.0,,1.2
